asciiName,adminId2,adminId3,adminId1,lat,adminCode2,adminCode3,adminCode1,lng,toponymName,population,adminName3,adminName2,name,adminName1,elevation,greek_name,nomos
Potistika,261777.0,8133719.0,6697804.0,39.58289,17.0,9080.0,ESYE21,21.0306,Potistiká,47,North Tzoumerka,ΙΩΑΝΝΙΝΩΝ,Potistika,Epirus,,Ποτιστικά,ΙΩΑΝΝΙΝΩΝ
Potamia,261777.0,8133720.0,6697804.0,39.36781,17.0,9081.0,ESYE21,20.88397,Potamiá,188,Dodoni,ΙΩΑΝΝΙΝΩΝ,Potamia,Epirus,,Ποταμιά,ΙΩΑΝΝΙΝΩΝ
Plisioi,264545.0,6943434.0,6697804.0,39.13686,20.0,9073.0,ESYE21,20.94067,Plisioí,356,Arta,ΑΡΤΑΣ,Plisioi,Epirus,,Πλησιοί,ΑΡΤΑΣ
Plagia,265508.0,8133701.0,6697810.0,38.79906,31.0,9124.0,ESYE23,20.74056,Plagiá,939,Aktio-Vonitsa,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Plagiá,West Greece,,Πλαγιά,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ
Plagia,260310.0,8133850.0,6697805.0,38.39422,27.0,9120.0,ESYE22,20.58242,Plagiá,0,Kefalonia,ΚΕΦΑΛΛΗΝΙΑΣ,Plagiá,Ionian Islands,,Πλαγιά,ΚΕΦΑΛΛΗΝΙΑΣ
Platania,261777.0,7303595.0,6697804.0,39.61181,17.0,9084.0,ESYE21,20.95286,Plataniá,391,ΙΩΑΝΝΙΝΩΝ,ΙΩΑΝΝΙΝΩΝ,Platania,Epirus,,Πλατανιά,ΙΩΑΝΝΙΝΩΝ
Platanakia,264545.0,6943434.0,6697804.0,39.36786,20.0,9073.0,ESYE21,21.02353,Platanákia,13,Arta,ΑΡΤΑΣ,Platanakia,Epirus,,Πλατανάκια,ΑΡΤΑΣ
Plakoti,252941.0,8133726.0,6697804.0,39.58244,18.0,9078.0,ESYE21,20.47456,Plakotí,268,Souli,ΘΕΣΠΡΟΤΙΑΣ,Plakotí,Epirus,,Πλακωτή,ΘΕΣΠΡΟΤΙΑΣ
Plaka,261777.0,8133719.0,6697804.0,39.46068,17.0,9080.0,ESYE21,21.03205,Pláka,17,North Tzoumerka,ΙΩΑΝΝΙΝΩΝ,Plaka,Epirus,,Πλάκα,ΙΩΑΝΝΙΝΩΝ
Plaisia,261777.0,8133719.0,6697804.0,39.49042,17.0,9080.0,ESYE21,20.96514,Plaísia,234,North Tzoumerka,ΙΩΑΝΝΙΝΩΝ,Plaisia,Epirus,,Πλαίσια,ΙΩΑΝΝΙΝΩΝ
Pistiana,264545.0,6943434.0,6697804.0,39.30222,20.0,9073.0,ESYE21,20.9825,Pistianá,43,Arta,ΑΡΤΑΣ,Pistiana,Epirus,,Πιστιανά,ΑΡΤΑΣ
Pisaetos,260310.0,8133849.0,6697805.0,38.34853,27.0,9117.0,ESYE22,20.68681,Pisaetós,0,Ithaca,ΚΕΦΑΛΛΗΝΙΑΣ,Pisaetós,Ionian Islands,,Πισαετός,ΚΕΦΑΛΛΗΝΙΑΣ
Pigki,264545.0,8133816.0,6697804.0,39.41206,20.0,9075.0,ESYE21,21.07483,Pigkí,0,Central Tzoumerka,ΑΡΤΑΣ,Pigkí,Epirus,,Πιγκί,ΑΡΤΑΣ
Pilikata,260310.0,8133849.0,6697805.0,38.45314,27.0,9117.0,ESYE22,20.64492,Pilikáta,0,Ithaca,ΚΕΦΑΛΛΗΝΙΑΣ,Pilikáta,Ionian Islands,,Πηλικάτα,ΚΕΦΑΛΛΗΝΙΑΣ
Pyli,265508.0,8133705.0,6697810.0,39.09897,31.0,9125.0,ESYE23,21.10131,Pýli,0,Amfilochia,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Pýli,West Greece,,Πύλη,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ
Pigadoulia,252941.0,8133728.0,6697804.0,39.55369,18.0,9079.0,ESYE21,20.37289,Pigadoúlia,145,Filiates,ΘΕΣΠΡΟΤΙΑΣ,Pigadoúlia,Epirus,,Πηγαδούλια,ΘΕΣΠΡΟΤΙΑΣ
Pigadhisanoi,258445.0,8133851.0,6697805.0,38.76881,26.0,9121.0,ESYE22,20.65275,Pigadhisánoi,157,ΛΕΥΚΑΔΑΣ,ΛΕΥΚΑΔΑΣ,Pigadisanoi,Ionian Islands,,Πηγαδησάνοι,ΛΕΥΚΑΔΑΣ
Pigadhakia,251276.0,8133854.0,6697805.0,37.81528,28.0,9116.0,ESYE22,20.76459,Pigadhákia,431,Zakynthos,ΖΑΚΥΝΘΟΥ,Pigadakia,Ionian Islands,,Πηγαδάκια,ΖΑΚΥΝΘΟΥ
Petrikata,260310.0,8133850.0,6697805.0,38.28031,27.0,9120.0,ESYE22,20.47003,Petrikáta,0,Kefalonia,ΚΕΦΑΛΛΗΝΙΑΣ,Petrikáta,Ionian Islands,,Πετρικάτα,ΚΕΦΑΛΛΗΝΙΑΣ
Petra,261777.0,8133721.0,6697804.0,39.77237,17.0,9082.0,ESYE21,21.02838,Pétra,153,Zagori,ΙΩΑΝΝΙΝΩΝ,Petra,Epirus,,Πέτρα,ΙΩΑΝΝΙΝΩΝ
Petra,264545.0,8133717.0,6697804.0,39.16612,20.0,9074.0,ESYE21,21.11303,Pétra,529,Georgios Karaiskakis,ΑΡΤΑΣ,Pétra,Epirus,,Πέτρα,ΑΡΤΑΣ
Petousi,252941.0,8133726.0,6697804.0,39.51742,18.0,9078.0,ESYE21,20.60281,Petoúsi,98,Souli,ΘΕΣΠΡΟΤΙΑΣ,Petoúsi,Epirus,,Πετούσι,ΘΕΣΠΡΟΤΙΑΣ
Pesta,261777.0,8133720.0,6697804.0,39.46086,17.0,9081.0,ESYE21,20.91814,Pestá,193,Dodoni,ΙΩΑΝΝΙΝΩΝ,Pesta,Epirus,,Πεστά,ΙΩΑΝΝΙΝΩΝ
Kompoti,265508.0,8133701.0,6697810.0,38.75858,31.0,9124.0,ESYE23,21.06683,Kompotí,0,Aktio-Vonitsa,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Kompotí,West Greece,,Κομπωτή,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ
Peratia,265508.0,8133701.0,6697810.0,38.82244,31.0,9124.0,ESYE23,20.74494,Peratiá,234,Aktio-Vonitsa,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Peratiá,West Greece,,Περατιά,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ
Patrikata,260310.0,8133850.0,6697805.0,38.36481,27.0,9120.0,ESYE22,20.57181,Patrikáta,0,Kefalonia,ΚΕΦΑΛΛΗΝΙΑΣ,Patrikáta,Ionian Islands,,Πατρικάτα,ΚΕΦΑΛΛΗΝΙΑΣ
Parisata,260310.0,8133850.0,6697805.0,38.22772,27.0,9120.0,ESYE22,20.38508,Parisáta,0,Kefalonia,ΚΕΦΑΛΛΗΝΙΑΣ,Parisáta,Ionian Islands,,Παρισάτα,ΚΕΦΑΛΛΗΝΙΑΣ
Parakalamos,261777.0,8133736.0,6697804.0,39.86336,17.0,9087.0,ESYE21,20.56469,Parakálamos,730,Pogoni,ΙΩΑΝΝΙΝΩΝ,Parakalamos,Epirus,,Παρακάλαμος,ΙΩΑΝΝΙΝΩΝ
Panagia,254695.0,8133741.0,6697804.0,39.34658,19.0,9088.0,ESYE21,20.88097,Panagía,421,Ziros,ΠΡΕΒΕΖΑΣ,Panagía,Epirus,,Παναγία,ΠΡΕΒΕΖΑΣ
Paliampela,265508.0,8133701.0,6697810.0,38.91075,31.0,9124.0,ESYE23,20.95178,Paliámpela,996,Aktio-Vonitsa,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Paliámpela,West Greece,,Παλιάμπελα,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ
Palampas,252941.0,8133728.0,6697804.0,39.69394,18.0,9079.0,ESYE21,20.27694,Palampás,61,Filiates,ΘΕΣΠΡΟΤΙΑΣ,Palampás,Epirus,,Παλαμπάς,ΘΕΣΠΡΟΤΙΑΣ
Palaia Filippiada,254695.0,8133741.0,6697804.0,39.21331,19.0,9088.0,ESYE21,20.87703,Palaiá Filippiáda,0,Ziros,ΠΡΕΒΕΖΑΣ,Palaiá Filippiáda,Epirus,,Παλαιά Φιλιππιάς,ΠΡΕΒΕΖΑΣ
Petralona,261777.0,8133722.0,6697804.0,39.66411,17.0,9083.0,ESYE21,20.73953,Petrálona,126,Zitsa,ΙΩΑΝΝΙΝΩΝ,Petralona,Epirus,,Πετράλωνα,ΙΩΑΝΝΙΝΩΝ
Pachykalamos,264545.0,8133727.0,6697804.0,39.08344,20.0,9076.0,ESYE21,21.01375,Pachykálamos,619,Nikolaos Skoufas,ΑΡΤΑΣ,Pachykálamos,Epirus,,Παχυκάλαμος,ΑΡΤΑΣ
Ozias,2463676.0,8133911.0,6697805.0,39.18669,25.0,9119.0,ESYE22,20.18936,Oziás,183,Paxoi,ΚΕΡΚΥΡΑΣ,Oziás,Ionian Islands,,Οζιάς,ΚΕΡΚΥΡΑΣ
Orthoniai,251276.0,8133854.0,6697805.0,37.85161,28.0,9116.0,ESYE22,20.69412,Orthoniaí,222,Zakynthos,ΖΑΚΥΝΘΟΥ,Orthonies,Ionian Islands,,Ορθονιές,ΖΑΚΥΝΘΟΥ
Oropos,254695.0,8133743.0,6697804.0,39.16383,19.0,9090.0,ESYE21,20.71842,Oropós,784,Preveza,ΠΡΕΒΕΖΑΣ,Oropós,Epirus,,Ωρωπός,ΠΡΕΒΕΖΑΣ
Nounesati,252941.0,8133726.0,6697804.0,39.4625,18.0,9078.0,ESYE21,20.37225,Nounesáti,30,Souli,ΘΕΣΠΡΟΤΙΑΣ,Nounesáti,Epirus,,Νουνεσάτι,ΘΕΣΠΡΟΤΙΑΣ
Nistora,261777.0,8133719.0,6697804.0,39.50539,17.0,9080.0,ESYE21,20.96719,Nístora,10,North Tzoumerka,ΙΩΑΝΝΙΝΩΝ,Nistora,Epirus,,Νίστορα,ΙΩΑΝΝΙΝΩΝ
Nikolitsi,252941.0,8133726.0,6697804.0,39.45661,18.0,9078.0,ESYE21,20.41142,Nikolítsi,0,Souli,ΘΕΣΠΡΟΤΙΑΣ,Nikolítsi,Epirus,,Νικολίτσι,ΘΕΣΠΡΟΤΙΑΣ
Nikolitsi,254695.0,8133741.0,6697804.0,39.31125,19.0,9088.0,ESYE21,20.76692,Nikolítsi,397,Ziros,ΠΡΕΒΕΖΑΣ,Nikolítsi,Epirus,,Νικολίτσι,ΠΡΕΒΕΖΑΣ
Nikiana,258445.0,8133851.0,6697805.0,38.76017,26.0,9121.0,ESYE22,20.71876,Nikiána,724,ΛΕΥΚΑΔΑΣ,ΛΕΥΚΑΔΑΣ,Nikiana,Ionian Islands,,Νικιάνα,ΛΕΥΚΑΔΑΣ
Neos Gorgomylos,254695.0,8133741.0,6697804.0,39.33314,19.0,9088.0,ESYE21,20.92183,Néos Gorgómylos,282,Ziros,ΠΡΕΒΕΖΑΣ,Néos Gorgómylos,Epirus,,Νέος Γοργόμυλος,ΠΡΕΒΕΖΑΣ
Neokhorion,258445.0,8133851.0,6697805.0,38.7051,26.0,9121.0,ESYE22,20.68442,Neokhórion,36,ΛΕΥΚΑΔΑΣ,ΛΕΥΚΑΔΑΣ,Neochori,Ionian Islands,,Νεοχώρι,ΛΕΥΚΑΔΑΣ
Neokaisareia,261777.0,7303595.0,6697804.0,39.58722,17.0,9084.0,ESYE21,20.87567,Neokaisáreia,919,ΙΩΑΝΝΙΝΩΝ,ΙΩΑΝΝΙΝΩΝ,Neokaisareia,Epirus,,Νεοκαισάρεια,ΙΩΑΝΝΙΝΩΝ
Negrades,261777.0,8133736.0,6697804.0,39.85119,17.0,9087.0,ESYE21,20.65936,Negrádes,68,Pogoni,ΙΩΑΝΝΙΝΩΝ,Negrades,Epirus,,Νεγράδες,ΙΩΑΝΝΙΝΩΝ
Negades,261777.0,8133721.0,6697804.0,39.86297,17.0,9082.0,ESYE21,20.84733,Negádes,19,Zagori,ΙΩΑΝΝΙΝΩΝ,Negades,Epirus,,Νεγάδες,ΙΩΑΝΝΙΝΩΝ
Nea Sampsounta,254695.0,8133743.0,6697804.0,39.08889,19.0,9090.0,ESYE21,20.74333,Néa Sampsoúnta,613,Preveza,ΠΡΕΒΕΖΑΣ,Néa Sampsoúnta,Epirus,,Νέα Σαμψούντα,ΠΡΕΒΕΖΑΣ
Nea Mousiotitsa,261777.0,8133720.0,6697804.0,39.41517,17.0,9081.0,ESYE21,20.83908,Néa Mousiotítsa,287,Dodoni,ΙΩΑΝΝΙΝΩΝ,Nea Mousiotitsa,Epirus,,Νέα Μουσιωτίτσα,ΙΩΑΝΝΙΝΩΝ
Nea Kerasounta,254695.0,8133741.0,6697804.0,39.15722,19.0,9088.0,ESYE21,20.85719,Néa Kerasoúnta,925,Ziros,ΠΡΕΒΕΖΑΣ,Néa Kerasoúnta,Epirus,,Νέα Κερασούντα,ΠΡΕΒΕΖΑΣ
Nea Kamarina,265508.0,8133701.0,6697810.0,38.92806,31.0,9124.0,ESYE23,20.85342,Néa Kamarína,33,Aktio-Vonitsa,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Nea Kamarina,West Greece,,Νέα Καμαρίνα,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ
Mouzakaioi,261777.0,7303595.0,6697804.0,39.57558,17.0,9084.0,ESYE21,20.94989,Mouzakaíoi,287,ΙΩΑΝΝΙΝΩΝ,ΙΩΑΝΝΙΝΩΝ,Mouzakaioi,Epirus,,Μουζακαίοι,ΙΩΑΝΝΙΝΩΝ
Moungelatika,2463676.0,8133911.0,6697805.0,39.23547,25.0,9119.0,ESYE22,20.14011,Moungelátika,0,Paxoi,ΚΕΡΚΥΡΑΣ,Moungelátika,Ionian Islands,,Μουγγελάτικα,ΚΕΡΚΥΡΑΣ
Moukovina,261777.0,8133720.0,6697804.0,39.44561,17.0,9081.0,ESYE21,20.70936,Moukovína,33,Dodoni,ΙΩΑΝΝΙΝΩΝ,Moukovina,Epirus,,Μουκοβίνα,ΙΩΑΝΝΙΝΩΝ
Morfi,252941.0,8133725.0,6697804.0,39.31278,18.0,9077.0,ESYE21,20.48333,Mórfi,348,Igoumenitsa,ΘΕΣΠΡΟΤΙΑΣ,Mórfi,Epirus,,Μόρφι,ΘΕΣΠΡΟΤΙΑΣ
Monopolata,260310.0,8133850.0,6697805.0,38.23164,27.0,9120.0,ESYE22,20.38908,Monopoláta,0,Kefalonia,ΚΕΦΑΛΛΗΝΙΑΣ,Monopoláta,Ionian Islands,,Μονοπολάτα,ΚΕΦΑΛΛΗΝΙΑΣ
Monastiraki,260310.0,8133850.0,6697805.0,38.165,27.0,9120.0,ESYE22,20.72636,Monastiráki,0,Kefalonia,ΚΕΦΑΛΛΗΝΙΑΣ,Monastiráki,Ionian Islands,,Μοναστηράκι,ΚΕΦΑΛΛΗΝΙΑΣ
Molos,2463676.0,8133855.0,6697805.0,39.44019,25.0,9118.0,ESYE22,20.05117,Mólos,213,Corfu,ΚΕΡΚΥΡΑΣ,Molos,Ionian Islands,,Μώλος,ΚΕΡΚΥΡΑΣ
Alykes,2463676.0,8133855.0,6697805.0,39.44306,25.0,9118.0,ESYE22,20.05828,Alykés,0,Corfu,ΚΕΡΚΥΡΑΣ,Alykés,Ionian Islands,,Αλυκές,ΚΕΡΚΥΡΑΣ
